index,frequency_hz,wavelength_m,classification,cortical_regions,activities,frequency_11_decimal,wavelength_11_decimal
2432,6.57589068638,45589635.2749493,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.57589068638,45589635.2749493
2433,6.58286400624,45541341.5370304,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.58286400624,45541341.5370304
2434,6.58984472088,45493098.9572644,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.58984472088,45493098.9572644
2435,6.59683283812,45444907.4816085,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.59683283812,45444907.4816085
2436,6.60382836582,45396767.0558583,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.60382836582,45396767.0558583
2437,6.61083131184,45348677.6259245,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.61083131184,45348677.6259245
2438,6.61784168404,45300639.1378322,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.61784168404,45300639.1378322
2439,6.62485949031,45252651.5375154,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.62485949031,45252651.5375154
2440,6.63188473852,45204714.7711592,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.63188473852,45204714.7711592
2441,6.63891743656,45156828.784926,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.63891743656,45156828.784926
2442,6.64595759234,45108993.5249564,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.64595759234,45108993.5249564
2443,6.65300521377,45061208.937505,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.65300521377,45061208.937505
2444,6.66006030875,45013474.9690077,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.66006030875,45013474.9690077
2445,6.66712288522,44965791.5657434,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.66712288522,44965791.5657434
2446,6.67419295111,44918158.6741721,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.67419295111,44918158.6741721
2447,6.68127051437,44870576.2407329,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.68127051437,44870576.2407329
2448,6.68835558293,44823044.2121124,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.68835558293,44823044.2121124
2449,6.69544816476,44775562.5348413,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.69544816476,44775562.5348413
2450,6.70254826784,44728131.1554975,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.70254826784,44728131.1554975
2451,6.70965590013,44680750.0209052,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.70965590013,44680750.0209052
2452,6.71677106961,44633419.0778676,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.71677106961,44633419.0778676
2453,6.72389378429,44586138.2731013,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.72389378429,44586138.2731013
2454,6.73102405216,44538907.5535685,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.73102405216,44538907.5535685
2455,6.73816188123,44491726.8662111,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.73816188123,44491726.8662111
2456,6.74530727953,44444596.1579513,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.74530727953,44444596.1579513
2457,6.75246025506,44397515.3760214,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.75246025506,44397515.3760214
2458,6.75962081589,44350484.4673049,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.75962081589,44350484.4673049
2459,6.76678897003,44303503.3791915,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.76678897003,44303503.3791915
2460,6.77396472556,44256572.0587239,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.77396472556,44256572.0587239
2461,6.78114809052,44209690.4533183,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.78114809052,44209690.4533183
2462,6.788339073,44162858.5101762,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.788339073,44162858.5101762
2463,6.79553768106,44116076.1768062,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.79553768106,44116076.1768062
2464,6.80274392279,44069343.4006327,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.80274392279,44069343.4006327
2465,6.80995780629,44022660.129127,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.80995780629,44022660.129127
2466,6.81717933966,43976026.3098714,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.81717933966,43976026.3098714
2467,6.82440853101,43929441.8904947,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.82440853101,43929441.8904947
2468,6.83164538847,43882906.8186077,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.83164538847,43882906.8186077
2469,6.83888992016,43836421.0419966,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.83888992016,43836421.0419966
2470,6.84614213422,43789984.5084295,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.84614213422,43789984.5084295
2471,6.85340203881,43743597.1656574,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.85340203881,43743597.1656574
2472,6.86066964206,43697258.9617336,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.86066964206,43697258.9617336
2473,6.86794495216,43650969.8444385,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.86794495216,43650969.8444385
2474,6.87522797726,43604729.7619179,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.87522797726,43604729.7619179
2475,6.88251872555,43558538.6621731,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.88251872555,43558538.6621731
2476,6.88981720523,43512396.4932524,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.88981720523,43512396.4932524
2477,6.89712342449,43466303.2033775,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.89712342449,43466303.2033775
2478,6.90443739153,43420258.7408164,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.90443739153,43420258.7408164
2479,6.91175911458,43374263.0537577,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.91175911458,43374263.0537577
2480,6.91908860186,43328316.0905628,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.91908860186,43328316.0905628
2481,6.9264258616,43282417.7996396,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.9264258616,43282417.7996396
2482,6.93377090204,43236568.1294427,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.93377090204,43236568.1294427
2483,6.94112373144,43190767.028411,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.94112373144,43190767.028411
2484,6.94848435805,43145014.4451549,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.94848435805,43145014.4451549
2485,6.95585279014,43099310.3282691,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.95585279014,43099310.3282691
2486,6.963229036,43053654.6263333,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.963229036,43053654.6263333
2487,6.9706131039,43008047.2881601,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.9706131039,43008047.2881601
2488,6.97800500214,42962488.2624848,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.97800500214,42962488.2624848
2489,6.98540473903,42916977.4980897,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.98540473903,42916977.4980897
2490,6.99281232288,42871514.943866,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.99281232288,42871514.943866
2491,7.000227762,42826100.5488124,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.000227762,42826100.5488124
2492,7.00765106473,42780734.2618522,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.00765106473,42780734.2618522
2493,7.01508223941,42735416.032017,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.01508223941,42735416.032017
2494,7.02252129438,42690145.8084461,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.02252129438,42690145.8084461
2495,7.02996823801,42644923.5402041,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.02996823801,42644923.5402041
2496,7.03742307865,42599749.1765849,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.03742307865,42599749.1765849
2497,7.04488582468,42554622.6668077,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.04488582468,42554622.6668077
2498,7.05235648449,42509543.9601391,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.05235648449,42509543.9601391
2499,7.05983506646,42464513.0060134,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.05983506646,42464513.0060134
2500,7.067321579,42419529.753791,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.067321579,42419529.753791
2501,7.07481603052,42374594.1529401,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.07481603052,42374594.1529401
2502,7.08231842944,42329706.1529758,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.08231842944,42329706.1529758
2503,7.08982878418,42284865.7035197,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.08982878418,42284865.7035197
2504,7.09734710317,42240072.7542407,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.09734710317,42240072.7542407
2505,7.10487339488,42195327.2546757,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.10487339488,42195327.2546757
2506,7.11240766774,42150629.1547065,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.11240766774,42150629.1547065
2507,7.11994993023,42105978.4040245,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.11994993023,42105978.4040245
2508,7.12750019082,42061374.9524866,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.12750019082,42061374.9524866
2509,7.13505845798,42016818.750056,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.13505845798,42016818.750056
2510,7.14262474022,41972309.7465661,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.14262474022,41972309.7465661
2511,7.15019904602,41927847.8921329,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.15019904602,41927847.8921329
2512,7.15778138389,41883433.1368016,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.15778138389,41883433.1368016
2513,7.16537176237,41839065.4305481,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.16537176237,41839065.4305481
2514,7.17297018996,41794744.7236877,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.17297018996,41794744.7236877
2515,7.18057667521,41750470.9663493,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.18057667521,41750470.9663493
2516,7.18819122665,41706244.1088836,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.18819122665,41706244.1088836
2517,7.19581385286,41662064.1014562,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.19581385286,41662064.1014562
2518,7.20344456238,41617930.8945704,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.20344456238,41617930.8945704
2519,7.21108336379,41573844.4386025,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.21108336379,41573844.4386025
2520,7.21873026567,41529804.684034,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.21873026567,41529804.684034
2521,7.22638527661,41485811.5813937,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.22638527661,41485811.5813937
2522,7.23404840521,41441865.0812577,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.23404840521,41441865.0812577
2523,7.24171966007,41397965.1343065,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.24171966007,41397965.1343065
2524,7.24939904982,41354111.6911537,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.24939904982,41354111.6911537
2525,7.25708658309,41310304.7025176,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.25708658309,41310304.7025176
2526,7.2647822685,41266544.1192775,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.2647822685,41266544.1192775
2527,7.2724861147,41222829.8922461,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.2724861147,41222829.8922461
2528,7.28019813035,41179161.9722838,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.28019813035,41179161.9722838
2529,7.2879183241,41135540.3104112,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.2879183241,41135540.3104112
2530,7.29564670464,41091964.8575271,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.29564670464,41091964.8575271
2531,7.30338328064,41048435.5647468,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.30338328064,41048435.5647468
2532,7.3111280608,41004952.3831205,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.3111280608,41004952.3831205
2533,7.31888105381,40961515.2638581,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",7.31888105381,40961515.2638581
